structid,chain,unp,gene,offset,hybrid,resolution,seq_length
3KV5,A,Q6ZMT4,KDM7A,0,0,2.39,447
3KB5,A,Q6ZMU5,TRIM72,0,0,1.5,193
4V2A,A,Q6ZN44,UNC5A,0,0,2.4,248
3PP2,A,Q6ZUM4,ARHGAP27,0,0,1.42,112
3PP2,B,Q6ZUM4,ARHGAP27,0,0,1.42,110
5SZH,A,Q6ZW33,MICALCL,0,0,2.3,140
3SQD,B,Q6ZW49,PAXIP1,0,0,2.15,205
3SQD,A,Q6ZW49,PAXIP1,0,0,2.15,210
5OHK,A,Q70CQ3,USP30,0,0,2.34,304
4GN1,D,Q70E73,RAPH1,0,0,2.4,240
4GN1,C,Q70E73,RAPH1,0,0,2.4,240
4GN1,B,Q70E73,RAPH1,0,0,2.4,250
4GN1,A,Q70E73,RAPH1,0,0,2.4,251
4GMV,B,Q70E73,RAPH1,0,0,2.4,261
4GMV,A,Q70E73,RAPH1,0,0,2.4,260
5BXD,B,Q719H9,KCTD1,0,0,1.8,102
5BXD,A,Q719H9,KCTD1,0,0,1.8,101
5BXD,E,Q719H9,KCTD1,0,0,1.8,104
5BXD,D,Q719H9,KCTD1,0,0,1.8,104
5BXD,C,Q719H9,KCTD1,0,0,1.8,102
5BXB,E,Q719H9,KCTD1,0,0,2.17,103
5BXB,D,Q719H9,KCTD1,0,0,2.17,104
5BXB,C,Q719H9,KCTD1,0,0,2.17,103
5BXB,B,Q719H9,KCTD1,0,0,2.17,104
5BXB,A,Q719H9,KCTD1,0,0,2.17,104
5BXB,J,Q719H9,KCTD1,0,0,2.17,104
5BXB,I,Q719H9,KCTD1,0,0,2.17,104
5BXB,H,Q719H9,KCTD1,0,0,2.17,104
5BXB,G,Q719H9,KCTD1,0,0,2.17,103
5BXB,F,Q719H9,KCTD1,0,0,2.17,103
2NT2,C,Q76I76,SSH2,0,0,2.1,142
2NT2,B,Q76I76,SSH2,0,0,2.1,142
2NT2,A,Q76I76,SSH2,0,0,2.1,142
3L4H,A,Q76N89,HECW1,0,0,1.8,107
5M9O,A,Q7KZF4,SND1,0,0,1.45,216
3OMC,B,Q7KZF4,SND1,0,0,1.77,216
3OMC,A,Q7KZF4,SND1,0,0,1.77,217
3OMG,B,Q7KZF4,SND1,0,0,1.85,216
3OMG,A,Q7KZF4,SND1,0,0,1.85,213
2HQE,A,Q7KZF4,SND1,25,0,2.0,217
2O4X,A,Q7KZF4,SND1,25,0,2.0,217
3IEC,A,Q7KZI7,MARK2,0,0,2.2,311
3IEC,D,Q7KZI7,MARK2,0,0,2.2,311
3IEC,C,Q7KZI7,MARK2,0,0,2.2,311
3IEC,B,Q7KZI7,MARK2,0,0,2.2,313
2Q3H,A,Q7L0Q8,RHOU,0,0,1.73,171
4O0C,B,Q7L266,ASRGL1,0,0,1.5,295
4O0C,A,Q7L266,ASRGL1,0,0,1.5,295
4O0E,B,Q7L266,ASRGL1,0,0,1.71,296
4O0E,A,Q7L266,ASRGL1,0,0,1.71,296
4PVR,B,Q7L266,ASRGL1,0,0,1.75,294
4PVR,A,Q7L266,ASRGL1,0,0,1.75,297
4PVS,B,Q7L266,ASRGL1,0,0,1.84,294
4PVS,A,Q7L266,ASRGL1,0,0,1.84,294
4PVP,B,Q7L266,ASRGL1,0,0,1.85,294
4PVP,A,Q7L266,ASRGL1,0,0,1.85,296
4OSY,B,Q7L266,ASRGL1,0,0,1.91,294
4OSY,A,Q7L266,ASRGL1,0,0,1.91,294
4O0F,A,Q7L266,ASRGL1,0,0,1.92,295
4O0F,B,Q7L266,ASRGL1,0,0,1.92,292
4OSX,B,Q7L266,ASRGL1,0,0,1.95,299
4OSX,A,Q7L266,ASRGL1,0,0,1.95,299
4O0D,B,Q7L266,ASRGL1,0,0,1.95,297
4O0D,A,Q7L266,ASRGL1,0,0,1.95,298
4O0H,B,Q7L266,ASRGL1,0,0,1.97,294
4O0H,A,Q7L266,ASRGL1,0,0,1.97,294
4O0G,B,Q7L266,ASRGL1,0,0,2.1,292
4O0G,A,Q7L266,ASRGL1,0,0,2.1,292
4PVQ,B,Q7L266,ASRGL1,0,0,2.13,295
4PVQ,A,Q7L266,ASRGL1,0,0,2.13,293
3TKJ,B,Q7L266,ASRGL1,0,0,2.3,296
3TKJ,A,Q7L266,ASRGL1,0,0,2.3,296
5X6V,F,Q7L523,RRAGA,0,0,2.02,118
4QFT,A,Q7L5N1,COPS6,0,0,1.76,171
4A35,A,Q7L5Y1,ENOSF1,-4,0,1.74,440
4C8D,A,Q7LBC6,KDM3B,0,0,2.18,332
4DJN,B,Q7LG56,RRM2B,0,0,2.2,279
4DJN,A,Q7LG56,RRM2B,0,0,2.2,279
3GNI,B,Q7RTN6,STRADA,0,0,2.35,290
3KT9,A,Q7Z2E3,APTX,14,0,1.65,102
4NDH,B,Q7Z2E3,APTX,14,0,1.85,176
4NDH,A,Q7Z2E3,APTX,14,0,1.85,176
4NDI,B,Q7Z2E3,APTX,14,0,1.9,176
4NDI,A,Q7Z2E3,APTX,14,0,1.9,176
4NDF,B,Q7Z2E3,APTX,14,0,1.94,176
4NDF,A,Q7Z2E3,APTX,14,0,1.94,176
2X5Y,A,Q7Z2W4,ZC3HAV1,0,0,1.05,171
4X52,D,Q7Z2W4,ZC3HAV1,0,0,2.08,170
4X52,C,Q7Z2W4,ZC3HAV1,0,0,2.08,170
4X52,B,Q7Z2W4,ZC3HAV1,0,0,2.08,171
4X52,A,Q7Z2W4,ZC3HAV1,0,0,2.08,171
4K92,B,Q7Z460,CLASP1,0,0,2.0,241
4K92,A,Q7Z460,CLASP1,0,0,2.0,241
4L1J,B,Q7Z4H3,HDDC2,0,0,1.82,187
4L1J,A,Q7Z4H3,HDDC2,0,0,1.82,181
4DMB,B,Q7Z4H3,HDDC2,0,0,1.9,183
4DMB,A,Q7Z4H3,HDDC2,0,0,1.9,181
4L7E,B,Q7Z4H3,HDDC2,0,0,2.23,184
4L7E,A,Q7Z4H3,HDDC2,0,0,2.23,180
4L7W,A,Q7Z4H3,HDDC2,0,0,2.31,181
3D3W,B,Q7Z4W1,DCXR,0,0,1.87,244
3D3W,A,Q7Z4W1,DCXR,0,0,1.87,243
1PR9,B,Q7Z4W1,DCXR,0,0,1.96,244
1PR9,A,Q7Z4W1,DCXR,0,0,1.96,244
1WNT,D,Q7Z4W1,DCXR,0,0,2.3,244
1WNT,C,Q7Z4W1,DCXR,0,0,2.3,244
1WNT,B,Q7Z4W1,DCXR,0,0,2.3,244
1WNT,A,Q7Z4W1,DCXR,0,0,2.3,244
1UZ3,A,Q7Z589,EMSY,-2,0,1.1,100
2FMM,E,Q7Z589,EMSY,0,0,1.8,116
4PWY,A,Q7Z624,CAMKMT,0,0,1.9,249
4XH9,D,Q7Z628,NET1,0,0,2.0,332
4XH9,A,Q7Z628,NET1,0,0,2.0,330
3SYX,A,Q7Z699,SPRED1,0,0,2.45,115
4FZV,B,Q7Z6M4,MTERF4,0,0,2.0,207
3H1D,A,Q7Z6Z7,HUWE1,0,0,1.89,369
4GOS,A,Q7Z7D3,VTCN1,0,0,1.59,114
3OXS,A,Q861F6,HLA-A,24,0,1.75,275
2WUL,B,Q86SX6,GLRX5,0,0,2.4,109
2WUL,A,Q86SX6,GLRX5,0,0,2.4,109
2WUL,D,Q86SX6,GLRX5,0,0,2.4,109
2WUL,C,Q86SX6,GLRX5,0,0,2.4,109
2BJN,B,Q86SZ2,TRAPPC6B,-2,0,1.7,147
2BJN,A,Q86SZ2,TRAPPC6B,-2,0,1.7,141
3KXC,C,Q86SZ2,TRAPPC6B,0,0,2.0,136
2CFH,D,Q86SZ2,TRAPPC6B,0,0,2.3,151
2CFH,C,Q86SZ2,TRAPPC6B,0,0,2.3,150
3FKC,A,Q86T24,ZBTB33,0,0,1.7,111
3M4T,A,Q86T24,ZBTB33,0,0,2.05,115
4F6M,A,Q86T24,ZBTB33,0,0,2.4,116
3U12,A,Q86T82,USP37,0,0,2.08,100
2XES,B,Q86TB9,PATL1,0,0,2.1,230
2XES,A,Q86TB9,PATL1,0,0,2.1,226
3QYE,B,Q86TI0,TBC1D1,0,0,2.2,317
3QYE,A,Q86TI0,TBC1D1,0,0,2.2,317
3IUY,A,Q86TM3,DDX53,-9,0,2.4,212
3IUY,B,Q86TM3,DDX53,-9,0,2.4,205
5IL2,A,Q86U44,METTL3,0,0,1.61,202
5K7W,A,Q86U44,METTL3,0,0,1.65,205
5K7M,A,Q86U44,METTL3,0,0,1.65,202
5K7U,A,Q86U44,METTL3,0,0,1.7,208
5IL1,A,Q86U44,METTL3,0,0,1.71,202
5TEY,A,Q86U44,METTL3,0,0,1.8,205
5L6D,A,Q86U44,METTL3,0,0,1.85,199
5IL0,A,Q86U44,METTL3,0,0,1.88,211
5L6E,A,Q86U44,METTL3,0,0,1.9,199
5FH7,B,Q86U86,PBRM1,0,0,1.47,115
5FH7,A,Q86U86,PBRM1,0,0,1.47,115
3LJW,B,Q86U86,PBRM1,0,0,1.5,120
3LJW,A,Q86U86,PBRM1,0,0,1.5,118
5FH8,D,Q86U86,PBRM1,0,0,1.55,109
5FH8,C,Q86U86,PBRM1,0,0,1.55,109
5FH8,B,Q86U86,PBRM1,0,0,1.55,111
5FH8,A,Q86U86,PBRM1,0,0,1.55,112
3IU5,A,Q86U86,PBRM1,0,0,1.63,112
3HMF,A,Q86U86,PBRM1,0,0,1.63,114
3MB4,B,Q86U86,PBRM1,32,0,1.66,116
3MB4,A,Q86U86,PBRM1,32,0,1.66,115
5HRV,A,Q86U86,PBRM1,0,0,1.7,115
5HRX,B,Q86U86,PBRM1,0,0,1.73,108
5HRX,A,Q86U86,PBRM1,0,0,1.73,110
4Q0N,D,Q86U86,PBRM1,32,0,1.78,112
4Q0N,C,Q86U86,PBRM1,32,0,1.78,111
3G0J,B,Q86U86,PBRM1,32,0,1.78,111
4Q0N,B,Q86U86,PBRM1,32,0,1.78,111
3G0J,A,Q86U86,PBRM1,32,0,1.78,117
4Q0N,A,Q86U86,PBRM1,32,0,1.78,113
4Q0N,H,Q86U86,PBRM1,32,0,1.78,111
4Q0N,G,Q86U86,PBRM1,32,0,1.78,112
4Q0N,F,Q86U86,PBRM1,32,0,1.78,112
4Q0N,E,Q86U86,PBRM1,32,0,1.78,113
3IU6,A,Q86U86,PBRM1,32,0,1.79,141
5HRW,B,Q86U86,PBRM1,0,0,1.8,108
5HRW,A,Q86U86,PBRM1,0,0,1.8,110
4Q0O,A,Q86U86,PBRM1,32,0,1.83,115
5E7D,A,Q86U86,PBRM1,32,0,1.87,111
5E7D,D,Q86U86,PBRM1,32,0,1.87,111
5E7D,C,Q86U86,PBRM1,32,0,1.87,111
5E7D,B,Q86U86,PBRM1,32,0,1.87,111
4Y03,B,Q86U86,PBRM1,32,0,1.94,115
4Y03,A,Q86U86,PBRM1,32,0,1.94,115
5II1,B,Q86U86,PBRM1,0,0,2.02,111
5II1,A,Q86U86,PBRM1,0,0,2.02,112
5II2,B,Q86U86,PBRM1,0,0,2.1,113
5II2,A,Q86U86,PBRM1,0,0,2.1,115
3TLP,B,Q86U86,PBRM1,32,0,2.13,117
3TLP,A,Q86U86,PBRM1,32,0,2.13,119
3K2J,B,Q86U86,PBRM1,32,0,2.2,107
3K2J,A,Q86U86,PBRM1,32,0,2.2,107
5FH6,B,Q86U86,PBRM1,0,0,2.3,111
5FH6,A,Q86U86,PBRM1,0,0,2.3,111
5FH6,D,Q86U86,PBRM1,0,0,2.3,107
5FH6,C,Q86U86,PBRM1,0,0,2.3,109
5IID,B,Q86U86,PBRM1,0,0,2.4,115
5IID,A,Q86U86,PBRM1,0,0,2.4,115
2HWW,C,Q86US8,SMG6,0,0,1.8,144
2HWW,B,Q86US8,SMG6,0,0,1.8,157
2DOK,B,Q86US8,SMG6,1233,0,1.8,163
2HWW,A,Q86US8,SMG6,0,0,1.8,160
2DOK,A,Q86US8,SMG6,1233,0,1.8,165
2HWX,A,Q86US8,SMG6,0,0,1.9,165
4U9V,B,Q86UY6,NAA40,0,0,1.78,196
4U9W,D,Q86UY6,NAA40,0,0,2.49,192
4U9W,C,Q86UY6,NAA40,0,0,2.49,195
4U9W,B,Q86UY6,NAA40,0,0,2.49,197
4U9W,A,Q86UY6,NAA40,0,0,2.49,196
5LWY,A,Q86V24,ADIPOR2,0,0,2.4,283
3WXW,A,Q86V24,ADIPOR2,0,0,2.4,281
5LX9,A,Q86V24,ADIPOR2,99,0,2.4,281
2WM8,A,Q86V88,MDP1,-1,0,1.75,161
4NLH,B,Q86VP1,TAX1BP1,0,0,1.9,110
4NLH,A,Q86VP1,TAX1BP1,0,0,1.9,110
5J8E,B,Q86VS8,HOOK3,0,0,1.7,153
5J8E,A,Q86VS8,HOOK3,0,0,1.7,150
2AVD,B,Q86VU5,COMTD1,0,0,1.7,219
2AVD,A,Q86VU5,COMTD1,0,0,1.7,219
2H00,C,Q86W50,METTL16,37,0,2.0,203
2H00,B,Q86W50,METTL16,37,0,2.0,210
2H00,A,Q86W50,METTL16,37,0,2.0,225
2OCG,A,Q86WA6,BPHL,17,0,1.75,254
2OCK,A,Q86WA6,BPHL,17,0,1.85,254
2OCI,A,Q86WA6,BPHL,17,0,1.9,254
2OCL,A,Q86WA6,BPHL,17,0,1.9,254
4NQJ,A,Q86WT6,TRIM69,0,0,2.15,177
4NQJ,C,Q86WT6,TRIM69,0,0,2.15,177
4NQJ,B,Q86WT6,TRIM69,0,0,2.15,176
1U5D,D,Q86WV1,SKAP1,0,0,1.7,106
1U5D,C,Q86WV1,SKAP1,0,0,1.7,105
1U5D,B,Q86WV1,SKAP1,0,0,1.7,105
1U5D,A,Q86WV1,SKAP1,0,0,1.7,106
4JOI,D,Q86WV5,TEN1,0,0,2.05,118
4JOI,C,Q86WV5,TEN1,0,0,2.05,118
4EMT,B,Q86WV6,TMEM173,0,0,1.5,172
4EMT,A,Q86WV6,TMEM173,0,0,1.5,172
4QXO,A,Q86WV6,TMEM173,0,0,1.88,181
4KSY,A,Q86WV6,TMEM173,0,0,1.88,181
4LOI,B,Q86WV6,TMEM173,0,0,1.89,182
4LOI,A,Q86WV6,TMEM173,0,0,1.89,177
4EMU,B,Q86WV6,TMEM173,0,0,1.9,174
4EMU,A,Q86WV6,TMEM173,0,0,1.9,174
5BQX,A,Q86WV6,TMEM173,0,0,2.0,178
4EF4,A,Q86WV6,TMEM173,0,0,2.15,178
4EF4,B,Q86WV6,TMEM173,0,0,2.15,177
4F5W,A,Q86WV6,TMEM173,0,0,2.2,193
4LOH,B,Q86WV6,TMEM173,0,0,2.25,183
4LOH,A,Q86WV6,TMEM173,0,0,2.25,183
4QXR,B,Q86WV6,TMEM173,0,0,2.37,181
4QXR,A,Q86WV6,TMEM173,0,0,2.37,181
4F5Y,B,Q86WV6,TMEM173,0,0,2.4,193
4F5Y,A,Q86WV6,TMEM173,0,0,2.4,193
4QXQ,B,Q86WV6,TMEM173,0,0,2.42,181
4QXQ,A,Q86WV6,TMEM173,0,0,2.42,181
4EF5,A,Q86WV6,TMEM173,0,0,2.45,177
5DX1,D,Q86X55,CARM1,0,0,1.93,344
5DX1,C,Q86X55,CARM1,0,0,1.93,344
5DX1,B,Q86X55,CARM1,0,0,1.93,344
5DX1,A,Q86X55,CARM1,0,0,1.93,344
5DX8,C,Q86X55,CARM1,0,0,1.94,343
5DX8,B,Q86X55,CARM1,0,0,1.94,344
5DX8,A,Q86X55,CARM1,0,0,1.94,344
5DX8,D,Q86X55,CARM1,0,0,1.94,343
5DXJ,D,Q86X55,CARM1,0,0,1.95,344
5DXJ,C,Q86X55,CARM1,0,0,1.95,343
5DXJ,B,Q86X55,CARM1,0,0,1.95,344
5DXJ,A,Q86X55,CARM1,0,0,1.95,344
4IKP,D,Q86X55,CARM1,0,0,2.0,334
4IKP,C,Q86X55,CARM1,0,0,2.0,334
4IKP,B,Q86X55,CARM1,0,0,2.0,334
4IKP,A,Q86X55,CARM1,0,0,2.0,334
5DX0,B,Q86X55,CARM1,0,0,2.05,343
5DX0,A,Q86X55,CARM1,0,0,2.05,343
5DX0,D,Q86X55,CARM1,0,0,2.05,343
5DX0,C,Q86X55,CARM1,0,0,2.05,343
5DXA,D,Q86X55,CARM1,0,0,2.07,343
5DXA,C,Q86X55,CARM1,0,0,2.07,343
5DXA,B,Q86X55,CARM1,0,0,2.07,343
5DXA,A,Q86X55,CARM1,0,0,2.07,344
2Y1W,D,Q86X55,CARM1,-1,0,2.1,344
2Y1W,C,Q86X55,CARM1,-1,0,2.1,344
2Y1W,B,Q86X55,CARM1,-1,0,2.1,344
2Y1W,A,Q86X55,CARM1,-1,0,2.1,344
5DWQ,D,Q86X55,CARM1,0,0,2.36,343
5DWQ,C,Q86X55,CARM1,0,0,2.36,342
5DWQ,B,Q86X55,CARM1,0,0,2.36,343
5DWQ,A,Q86X55,CARM1,0,0,2.36,342
2Y1X,D,Q86X55,CARM1,-1,0,2.4,343
2Y1X,C,Q86X55,CARM1,-1,0,2.4,343
2Y1X,B,Q86X55,CARM1,-1,0,2.4,343
2Y1X,A,Q86X55,CARM1,-1,0,2.4,343
3S5O,A,Q86XE5,HOGA1,0,0,1.97,295
3S5N,A,Q86XE5,HOGA1,0,0,2.5,295
2V62,B,Q86Y07,VRK2,0,0,1.7,310
2V62,A,Q86Y07,VRK2,0,0,1.7,309
5TKX,A,Q86Y07,VRK2,0,0,1.91,315
3RQ4,A,Q86Y97,KMT5C,0,0,1.8,240
2W18,A,Q86YC2,PALB2,0,0,1.9,306
3EU7,A,Q86YC2,PALB2,0,0,2.2,312
2HUP,B,Q86YS6,RAB43,0,0,2.05,157
2HUP,A,Q86YS6,RAB43,0,0,2.05,162
4XI6,A,Q86YT6,MIB1,0,0,2.04,362
4XI7,A,Q86YT6,MIB1,0,0,2.05,361
4TSE,A,Q86YT6,MIB1,235,0,2.06,154
4TSE,B,Q86YT6,MIB1,235,0,2.06,153
4XIB,A,Q86YT6,MIB1,0,0,2.15,361
2FRG,P,Q86YW5,TREML1,0,0,1.19,106
5VAK,A,Q86Z14,KLB,0,0,1.7,439
3OG6,A,Q8IU54,IFNL1,19,0,2.1,143
3OG4,A,Q8IU54,IFNL1,19,0,2.16,140
3OG6,B,Q8IU57,IFNLR1,20,0,2.1,200
3OG4,B,Q8IU57,IFNLR1,18,0,2.16,197
5MP0,D,Q8IU60,DCP2,0,0,1.63,149
2JC6,C,Q8IU85,CAMK1D,0,0,2.3,277
2JC6,A,Q8IU85,CAMK1D,0,0,2.3,278
4BSX,C,Q8IUC6,TICAM1,0,0,2.23,141
4BSX,B,Q8IUC6,TICAM1,0,0,2.23,141
4BSX,A,Q8IUC6,TICAM1,0,0,2.23,141
4BSX,D,Q8IUC6,TICAM1,0,0,2.23,141
4BXF,B,Q8IUF8,MINA,0,0,2.05,422
4BXF,A,Q8IUF8,MINA,0,0,2.05,425
3EU9,A,Q8IUH5,ZDHHC17,0,0,1.99,231
3EU9,C,Q8IUH5,ZDHHC17,0,0,1.99,226
3EU9,B,Q8IUH5,ZDHHC17,0,0,1.99,227
4CA1,B,Q8IUQ4,SIAH1,0,0,1.58,190
4CA1,A,Q8IUQ4,SIAH1,0,0,1.58,189
4C9Z,B,Q8IUQ4,SIAH1,0,0,1.95,188
4C9Z,A,Q8IUQ4,SIAH1,0,0,1.95,192
2A25,A,Q8IUQ4,SIAH1,0,0,2.2,146
4X3G,B,Q8IUQ4,SIAH1,0,0,2.34,190
4X3G,A,Q8IUQ4,SIAH1,0,0,2.34,188
4I7D,C,Q8IUQ4,SIAH1,0,0,2.4,189
4I7D,A,Q8IUQ4,SIAH1,0,0,2.4,187
5HX4,B,Q8IUX4,APOBEC3F,0,0,1.92,168
5HX4,A,Q8IUX4,APOBEC3F,0,0,1.92,177
5HX5,B,Q8IUX4,APOBEC3F,0,0,2.33,168
5HX5,A,Q8IUX4,APOBEC3F,0,0,2.33,174
1W0H,A,Q8IV48,ERI1,0,0,1.59,194
4QOZ,E,Q8IV48,ERI1,0,0,2.3,279
4QOZ,B,Q8IV48,ERI1,0,0,2.3,277
2JII,B,Q8IV63,VRK3,0,0,2.0,317
2JII,A,Q8IV63,VRK3,0,0,2.0,316
5MRV,B,Q8IVL8,CPO,20,0,1.85,307
5MRV,A,Q8IVL8,CPO,20,0,1.85,307
2C2N,B,Q8IVS2,MCAT,36,0,1.55,308
2C2N,A,Q8IVS2,MCAT,36,0,1.55,316
3ZDU,A,Q8IVW4,CDKL3,0,0,2.2,297
5E50,B,Q8IW19,APLF,0,0,1.38,105
5E50,A,Q8IW19,APLF,0,0,1.38,105
4IF8,B,Q8IW75,SERPINA12,0,0,2.08,361
4IF8,A,Q8IW75,SERPINA12,0,0,2.08,367
4Y40,B,Q8IW75,SERPINA12,0,0,2.2,361
4Y40,A,Q8IW75,SERPINA12,0,0,2.2,366
4Y3K,B,Q8IW75,SERPINA12,0,0,2.2,361
4Y3K,A,Q8IW75,SERPINA12,0,0,2.2,367
5EI0,E,Q8IW75,SERPINA12,0,0,2.5,371
5EI0,A,Q8IW75,SERPINA12,0,0,2.5,372
4GBA,B,Q8IWE4,DCUN1D3,0,0,2.4,206
4GBA,A,Q8IWE4,DCUN1D3,0,0,2.4,196
4NN2,B,Q8IWS0,PHF6,0,0,1.47,118
4NN2,A,Q8IWS0,PHF6,0,0,1.47,124
4MZ2,A,Q8IWT1,SCN4B,0,0,1.72,111
4MZ3,B,Q8IWT1,SCN4B,0,0,1.74,119
4MZ3,A,Q8IWT1,SCN4B,0,0,1.74,119
2Z0U,B,Q8IX03,WWC1,637,0,2.2,127
2Z0U,A,Q8IX03,WWC1,637,0,2.2,127
2I6T,B,Q8IX04,UEVLD,0,0,2.1,282
2I6T,A,Q8IX04,UEVLD,0,0,2.1,280
3DL2,B,Q8IX04,UEVLD,0,0,2.1,285
3DL2,A,Q8IX04,UEVLD,0,0,2.1,287
5KUT,C,Q8IXI1,RHOT2,0,0,1.69,163
5KUT,B,Q8IXI1,RHOT2,0,0,1.69,169
5KUT,A,Q8IXI1,RHOT2,0,0,1.69,178
5KSP,B,Q8IXI2,RHOT1,0,0,2.16,155
5KSP,A,Q8IXI2,RHOT1,0,0,2.16,160
5KSO,A,Q8IXI2,RHOT1,0,0,2.25,166
5KSY,A,Q8IXI2,RHOT1,0,0,2.48,145
5KU1,A,Q8IXI2,RHOT1,0,0,2.5,398
5KSZ,A,Q8IXI2,RHOT1,0,0,2.5,398
4RMH,A,Q8IXJ6,SIRT2,0,0,1.42,292
4RMI,A,Q8IXJ6,SIRT2,0,0,1.45,278
4X3O,A,Q8IXJ6,SIRT2,0,0,1.5,298
4Y6L,B,Q8IXJ6,SIRT2,0,0,1.6,273
4Y6L,A,Q8IXJ6,SIRT2,0,0,1.6,277
4Y6O,B,Q8IXJ6,SIRT2,0,0,1.6,276
4Y6O,A,Q8IXJ6,SIRT2,0,0,1.6,277
5D7O,B,Q8IXJ6,SIRT2,0,0,1.63,301
3ZGO,C,Q8IXJ6,SIRT2,0,0,1.63,303
5D7O,A,Q8IXJ6,SIRT2,0,0,1.63,299
3ZGO,B,Q8IXJ6,SIRT2,0,0,1.63,316
3ZGO,A,Q8IXJ6,SIRT2,0,0,1.63,316
3ZGO,C,Q8IXJ6,SIRT2,0,0,1.63,303
3ZGO,B,Q8IXJ6,SIRT2,0,0,1.63,316
3ZGO,A,Q8IXJ6,SIRT2,0,0,1.63,316
1J8F,C,Q8IXJ6,SIRT2,0,0,1.7,303
1J8F,B,Q8IXJ6,SIRT2,0,0,1.7,312
1J8F,A,Q8IXJ6,SIRT2,0,0,1.7,312
1J8F,C,Q8IXJ6,SIRT2,0,0,1.7,303
1J8F,B,Q8IXJ6,SIRT2,0,0,1.7,312
1J8F,A,Q8IXJ6,SIRT2,0,0,1.7,312
5D7P,B,Q8IXJ6,SIRT2,0,0,1.76,299
5D7P,A,Q8IXJ6,SIRT2,0,0,1.76,300
5DY4,A,Q8IXJ6,SIRT2,0,0,1.77,298
4X3P,A,Q8IXJ6,SIRT2,0,0,1.8,297
4RMJ,A,Q8IXJ6,SIRT2,0,0,1.87,300
4RMJ,B,Q8IXJ6,SIRT2,0,0,1.87,300
4RMG,A,Q8IXJ6,SIRT2,0,0,1.88,295
4Y6Q,D,Q8IXJ6,SIRT2,0,0,1.9,272
4Y6Q,C,Q8IXJ6,SIRT2,0,0,1.9,286
4Y6Q,B,Q8IXJ6,SIRT2,0,0,1.9,287
4Y6Q,A,Q8IXJ6,SIRT2,0,0,1.9,287
5DY5,A,Q8IXJ6,SIRT2,0,0,1.95,297
5D7Q,B,Q8IXJ6,SIRT2,0,0,2.01,300
5D7Q,A,Q8IXJ6,SIRT2,0,0,2.01,299
4R8M,A,Q8IXJ6,SIRT2,0,0,2.1,286
4R8M,B,Q8IXJ6,SIRT2,0,0,2.1,285
3ZGV,B,Q8IXJ6,SIRT2,0,0,2.27,299
3ZGV,A,Q8IXJ6,SIRT2,0,0,2.27,297
3II7,A,Q8IXQ5,KLHL7,0,0,1.63,288
5AIL,B,Q8IXQ6,PARP9,35,0,1.55,180
5AIL,A,Q8IXQ6,PARP9,35,0,1.55,178
4UYI,A,Q8IY92,SLX4,0,0,1.86,121
4ZOU,A,Q8IY92,SLX4,0,0,2.15,119
4E45,O,Q8IYD8,FANCM,0,0,2.0,101
4E45,J,Q8IYD8,FANCM,0,0,2.0,105
4E45,E,Q8IYD8,FANCM,0,0,2.0,105
4BXO,A,Q8IYD8,FANCM,0,0,2.15,202
3CBQ,A,Q8IYK8,REM2,0,0,1.82,169
5EIQ,A,Q8IYS5,OSCAR,25,0,2.01,188
5CJ8,A,Q8IYS5,OSCAR,-4,0,2.02,179
5CJB,A,Q8IYS5,OSCAR,-4,0,2.4,179
5EIV,B,Q8IYS5,OSCAR,25,0,2.41,180
5EIV,A,Q8IYS5,OSCAR,25,0,2.41,179
5JK9,E,Q8IYV9,IZUMO1,0,0,2.1,228
5JK9,D,Q8IYV9,IZUMO1,0,0,2.1,208
5JK9,C,Q8IYV9,IZUMO1,0,0,2.1,233
5JK9,B,Q8IYV9,IZUMO1,0,0,2.1,228
5JK9,A,Q8IYV9,IZUMO1,0,0,2.1,234
5JK9,F,Q8IYV9,IZUMO1,0,0,2.1,234
5F4E,A,Q8IYV9,IZUMO1,0,0,2.4,233
3L11,A,Q8IYW5,RNF168,0,0,2.12,103
2P5S,B,Q8IZ41,RASEF,0,0,2.15,161
2P5S,A,Q8IZ41,RASEF,0,0,2.15,157
5HT6,B,Q8IZD2,KMT2E,303,0,2.09,109
5HT6,A,Q8IZD2,KMT2E,303,0,2.09,123
3BD9,A,Q8IZT8,HS3ST5,0,0,2.3,255
4CPC,H,Q8IZU3,SYCP3,0,0,2.24,140
4CPC,G,Q8IZU3,SYCP3,0,0,2.24,152
4CPC,F,Q8IZU3,SYCP3,0,0,2.24,144
4CPC,E,Q8IZU3,SYCP3,0,0,2.24,143
4CPC,D,Q8IZU3,SYCP3,0,0,2.24,141
4CPC,C,Q8IZU3,SYCP3,0,0,2.24,144
4CPC,B,Q8IZU3,SYCP3,0,0,2.24,144
4CPC,A,Q8IZU3,SYCP3,0,0,2.24,143
3HMH,A,Q8IZX4,TAF1L,0,0,2.05,129
5IGL,A,Q8IZX4,TAF1L,0,0,2.1,128
2XVS,A,Q8N0Z6,TTC5,0,0,1.8,164
1Z9M,B,Q8N126,CADM3,-10,0,2.4,105
1Z9M,A,Q8N126,CADM3,-10,0,2.4,104
4K30,Y,Q8N159,NAGS,0,0,2.1,149
4K30,X,Q8N159,NAGS,0,0,2.1,151
4K30,B,Q8N159,NAGS,0,0,2.1,151
4K30,A,Q8N159,NAGS,0,0,2.1,151
4N49,A,Q8N1G2,CMTR1,0,0,1.9,402
